ID,Vinc,id_norma,tipo_norma,numero_norma,clase_norma,organismo_origen,fecha_sancion,numero_boletin,fecha_boletin,pagina_boletin,titulo_resumido,titulo_sumario,texto_resumido,observaciones,texto_original,texto_actualizado,modificada_por,modifica_a,ANIO,RELACIONES
15,16963,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,104116,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,104116,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,2382,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,2955,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,2934,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3047,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3016,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3069,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3064,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,2999,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3121,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3245,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3310,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,2736,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3365,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3396,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3460,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3536,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3570,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3746,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,3945,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,16202,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4022,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4090,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4100,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4215,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,280707,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4196,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4213,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4065,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4323,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4324,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4311,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4389,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4352,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4530,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,4321,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,22735,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
15,297,15.0,Ley,23697,,HONORABLE CONGRESO DE LA NACION ARGENTINA,1989-09-01,26725.0,1989-09-25,1.0,ESTADO DE EMERGENCIA,EMERGENCIA ECONOMICA,SE SUSPENDEN BENEFICIOS PROMOCIONALES. ADOPCION DE MEDIDAS ECONOMICAS EN RAZON DEL ESTADO DE EMERGENCIA POR EL QUE ATRAVIESA EL ESTADO NACIONAL. PROMULGADA POR DEC.769 DEL 15-9-89. ABROGASE LA LEY N° 23.668,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/norma.htm,http://servicios.infoleg.gob.ar/infolegInternet/anexos/0-4999/15/texact.htm,107.0,20.0,1989,127.0
